Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,biaoqian,class
WT1,0.0,26.0,83.0,0.0,2.0,2.0,1.0,0.0,22.0,100.0,12.0,2.0,0.0,37.0,5.0,0.0,12.0,6.0,0.0,274.0,0.0,246,6.681498285286242,2.68894983812042,18.44284268439928,9.550746785383245,-0.008662449,0.025212925,0.04463862,0.01476959,-0.098052986,0.029974423,8.274909032,0.856026992,11.0,32409325.0,32457087.0,356326.1,749.0,3.607093e-06,0.44758,0.008653244,5.0,41.16216,79.51351,0.8478329,101.5443,11.80328,51.25192,6.929999999999999e-05,21.0,3.131578947368421,1,1
XPO1,0.0,23.0,0.0,7.0,2.0,0.0,1.0,0.0,6.0,166.0,7.0,0.0,0.0,46.0,3.0,0.0,8.0,2.0,0.0,251.0,0.0,184,6.681498285286242,2.68894983812042,19.684131182357085,8.791162888555018,0.026681937,0.0162865,0.05491821,0.01530315,-0.05216107,0.010591482,0.043147984,0.000247396,2.0,61705070.0,61765418.0,842390.4,442.0,2.230257e-06,0.43033,0.04223522,9.0,59.24324,97.94595,0.8965956,125.3607,11.8623,34.71369,0.001839994,194.0,3.74468085106383,0,1
ZBTB20,0.0,24.0,0.0,5.0,92.0,1.0,6.0,0.0,7.0,174.0,9.0,0.0,0.0,98.0,1.0,0.0,100.0,4.0,0.0,313.0,0.0,342,6.681498285286242,2.68894983812042,16.397219541417964,9.333155350310616,0.02780177,0.02819521,0.07252427,0.022983905,-0.07755128,0.024663582,0.095903692,0.00086655,3.0,114056947.0,114866127.0,86307.77,644.0,3.125416e-06,0.3659544,0.009829045,9.0,53.83784,92.05405,0.8026953,151.4918,20.06885,57.64238,2.51e-06,5.0,1.8686868686868687,0,1
ZBTB7B,5.0,5.0,0.0,3.0,10.0,0.0,4.0,0.0,6.0,124.0,8.0,0.0,0.0,46.0,2.0,0.0,15.0,0.0,0.0,198.0,0.0,187,6.681498285286242,2.68894983812042,20.62119962337714,7.813781191217037,0.07916954,0.038175378,0.1122637,0.042272978,-0.036228426,0.0067537534,0.787500063,0.030412763,1.0,154975112.0,154990998.0,1612870.0,224.0,2.430719e-06,0.49725,0.03538236,24.0,46.59459,86.13514,0.9196201,93.54098,4.806557,62.48571999999999,0.000154908,34.0,2.851063829787234,0,1
ZC3H12A,0.0,8.0,0.0,2.0,5.0,4.0,4.0,0.0,0.0,98.0,7.0,0.0,0.0,45.0,0.0,0.0,9.0,4.0,0.0,160.0,0.0,157,6.681498285286242,2.68894983812042,18.7675081615594,8.483815777264255,-0.009369154,0.026995935,0.04696582,0.015329917,-0.10756287,0.032159016,0.156771532,0.019748235,1.0,37940119.0,37949976.0,446253.8,357.0,2.902162e-06,0.4988399999999999,0.02543476,3.0,47.43243,85.81081,0.9148997,98.65246,9.84918,61.09376,1.74e-05,15.0,2.369565217391304,0,1
ZCCHC12,0.0,22.0,0.0,16.0,2.0,1.0,1.0,0.0,1.0,124.0,4.0,0.0,0.0,39.0,0.0,0.0,5.0,4.0,0.0,201.0,0.0,173,6.681498285286242,2.68894983812042,17.842056259229373,8.594903589110126,0.006695121,0.008965565,0.022093512,0.0064481869999999,-0.044518016,0.013928927,0.658887679,0.066016423,23.0,117957787.0,117960930.0,234959.1,443.4357224118317,2.701297e-06,0.4155899999999999,0.04401709,5.0,31.0,75.51351,0.9846999,132.4885,14.842620000000002,50.97491,1.55e-05,10.0,3.225,0,1
ZFHX3,0.0,83.0,0.0,3.0,87.0,28.0,1.0,2.0,0.0,600.0,67.0,0.0,0.0,283.0,2.0,0.0,112.0,43.0,0.0,1001.0,0.0,688,6.681498285286242,2.68894983812042,16.902022924641663,8.954196310386875,-0.03655416,0.038772695,0.047817014,0.010513612,-0.13830565,0.053917434,0.4439186536272007,0.0288399977075919,16.0,72816788.0,73092534.0,122465.1,495.0,2.86035e-06,0.4438967,-0.01070845,8.0,45.43243,88.02703000000001,0.9663462,170.82299999999998,26.12787,53.36207,5.09e-06,7.0,2.461267605633803,0,1
ZFP36L1,0.0,57.0,57.0,22.0,30.0,23.0,4.0,0.0,0.0,67.0,11.0,0.0,0.0,36.0,0.0,0.0,57.0,33.0,0.0,217.0,0.0,267,6.681498285286242,2.68894983812042,19.051787780949173,8.022367813028454,-0.02714487,0.028998634,0.040847484,0.008924381,-0.12915286,0.04177685,0.06790219,0.001498454,14.0,69254375.0,69259785.0,543449.0,259.0,1.928227e-06,0.47618,0.04570901,3.0,41.51351,77.62162,0.9498249,151.9443,23.13115,60.28431,8.27e-06,11.0,2.72972972972973,0,1
ZFP36L2,0.0,10.0,0.0,5.0,25.0,35.0,1.0,1.0,0.0,82.0,5.0,1.0,0.0,19.0,0.0,0.0,30.0,36.0,0.0,118.0,0.0,158,6.681498285286242,2.68894983812042,17.797896425909673,7.707359132080882,0.02197881,0.016898148,0.052602004,0.012399238,-0.06155896,0.01963667,0.133399362,0.000712611,2.0,43449542.0,43453745.0,227876.1,208.0,1.908784e-06,0.52253,0.0468463,8.0,29.02703,48.21622,0.905433,26.90492,0.01967213,66.27691999999999,0.0,3.0,6.15,0,1
ZMYM2,0.0,24.0,0.0,0.0,34.0,7.0,1.0,0.0,6.0,181.0,28.0,0.0,0.0,58.0,3.0,0.0,36.0,7.0,0.0,299.0,0.0,243,6.681498285286242,2.68894983812042,18.32876300714524,8.614709844115207,-0.029575689,0.038985576,0.05300964,0.018717388,-0.13635854,0.044973664,0.4439186536272007,0.0288399977075919,13.0,20532810.0,20660938.0,329235.1,391.0,3.105157e-06,0.39731,0.04342804,6.0,45.75676,94.67568,0.8976689,81.29836,9.82623,37.01875,0.000123798,43.0,3.711864406779661,0,1
ZMYM3,0.0,28.0,0.0,0.0,23.0,2.0,0.0,0.0,9.0,254.0,19.0,0.0,0.0,105.0,5.0,0.0,27.0,2.0,0.0,416.0,0.0,322,6.681498285286242,2.68894983812042,19.475043071999487,8.594903589110126,0.0040706885,0.0070421887,0.019228166,0.0049490277,-0.045338135,0.010676792,0.450667305,0.083608398,23.0,70459474.0,70475047.0,728738.2,443.4357224118317,3.065388e-06,0.49301,0.02462649,16.0,27.75676,67.62162,0.8956398000000001,42.10492,1.131148,52.90388000000001,0.000200743,29.0,2.641509433962264,0,1
ZNF133,0.0,11.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,102.0,12.0,0.0,0.0,43.0,0.0,0.0,6.0,1.0,0.0,168.0,0.0,139,6.681498285286242,2.68894983812042,19.133384073181887,8.882643049361839,0.045858253,0.03218439,0.09209141,0.027892692,-0.06811169,0.024508774,0.154890294,0.005496814,20.0,18269121.0,18297638.0,575071.4,471.0,2.975395e-06,0.42986,-0.0010281889999999,11.0,54.78378000000001,97.48649,0.9614309,110.0066,10.43279,54.09204,2.72e-06,7.0,2.613636363636364,0,1
ZNF750,0.0,6.0,0.0,14.0,16.0,10.0,0.0,0.0,0.0,106.0,26.0,0.0,0.0,56.0,0.0,4.0,16.0,12.0,0.0,210.0,0.0,194,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.023054859,0.027932698,0.075024635,0.02191274,-0.07504694,0.024576554,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0,1.0,2.491228070175439,0,1
