gene,transcript,protein_change,score,pvalue,qvalue,info
ARID1A,ENST00000324856,.,.,8.0,3.5690740740740748e-06,SAMPLES=466;SNV=413;INDEL=111;STRATIFIED_FDR=1.1921052631578947e-07
BLOC1S2,ENST00000370372,.,.,0.3017428232928578,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
KIF23,ENST00000260363,.,.,0.3017080240555072,1.0,SAMPLES=61;SNV=59;INDEL=3;STRATIFIED_FDR=1.0
HSPB6,ENST00000592984,.,.,0.30169062548242626,1.0,SAMPLES=5;SNV=5;INDEL=0;STRATIFIED_FDR=1.0
ACTRT3,ENST00000330368,.,.,0.30169062548242626,1.0,SAMPLES=35;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
STK39,ENST00000355999,.,.,0.30149928716748836,1.0,SAMPLES=33;SNV=32;INDEL=1;STRATIFIED_FDR=1.0
HIST1H2BF,ENST00000359985,.,.,0.30149928716748836,1.0,SAMPLES=33;SNV=30;INDEL=3;STRATIFIED_FDR=1.0
ZNF804B,ENST00000333190,.,.,0.3014558129408083,1.0,SAMPLES=315;SNV=342;INDEL=2;STRATIFIED_FDR=1.0
CD244,ENST00000368033,.,.,0.3014123430655978,1.0,SAMPLES=43;SNV=45;INDEL=0;STRATIFIED_FDR=1.0
FBXO25,ENST00000276326,.,.,0.30136018495805855,1.0,SAMPLES=16;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
NUCKS1,ENST00000367142,.,.,0.3013080331138766,1.0,SAMPLES=19;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
PPM1E,ENST00000308249,.,.,0.3013080331138766,1.0,SAMPLES=58;SNV=62;INDEL=0;STRATIFIED_FDR=1.0
PDHB,ENST00000302746,.,.,0.3011516151464363,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
TSC22D3,ENST00000372383,.,.,0.3010821141289801,1.0,SAMPLES=14;SNV=14;INDEL=0;STRATIFIED_FDR=1.0
PHACTR1,ENST00000415087,.,.,0.3010126242321314,1.0,SAMPLES=49;SNV=49;INDEL=0;STRATIFIED_FDR=1.0
ASGR1,ENST00000269299,.,.,0.3009865683871185,1.0,SAMPLES=21;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
MYO19,ENST00000431794,.,.,0.3009778834528229,1.0,SAMPLES=74;SNV=74;INDEL=1;STRATIFIED_FDR=1.0
LHX5,ENST00000261731,.,.,0.3009344613863477,1.0,SAMPLES=38;SNV=37;INDEL=1;STRATIFIED_FDR=1.0
ZG16,ENST00000400752,.,.,0.3009344613863477,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
C11orf54,ENST00000528288,.,.,0.30089972685875416,1.0,SAMPLES=15;SNV=17;INDEL=0;STRATIFIED_FDR=1.0
CHMP3,ENST00000439940,.,.,0.30088236063666673,1.0,SAMPLES=20;SNV=19;INDEL=1;STRATIFIED_FDR=1.0
SMCO1,ENST00000397537,.,.,0.30088236063666673,1.0,SAMPLES=24;SNV=25;INDEL=0;STRATIFIED_FDR=1.0
AP4M1,ENST00000359593,.,.,0.3008736777860261,1.0,SAMPLES=46;SNV=45;INDEL=1;STRATIFIED_FDR=1.0
FAM175B,ENST00000298492,.,.,0.30084763027563316,1.0,SAMPLES=39;SNV=38;INDEL=2;STRATIFIED_FDR=1.0
SLC15A2,ENST00000489711,.,.,0.30083894811932205,1.0,SAMPLES=98;SNV=103;INDEL=1;STRATIFIED_FDR=1.0
ATP5J,ENST00000457143,.,.,0.30082158432738787,1.0,SAMPLES=9;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
IL5RA,ENST00000446632,.,.,0.3008042212296583,1.0,SAMPLES=57;SNV=57;INDEL=1;STRATIFIED_FDR=1.0
RBM20,ENST00000369519,.,.,0.3007694971165909,1.0,SAMPLES=34;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
DCLRE1A,ENST00000361384,.,.,0.300752136101142,1.0,SAMPLES=74;SNV=76;INDEL=3;STRATIFIED_FDR=1.0
SAPCD1,ENST00000415669,.,.,0.3006913780118198,1.0,SAMPLES=12;SNV=11;INDEL=1;STRATIFIED_FDR=1.0
FAM160B1,ENST00000369248,.,.,0.3006045954837748,1.0,SAMPLES=44;SNV=45;INDEL=0;STRATIFIED_FDR=1.0
SH3RF1,ENST00000284637,.,.,0.3005872410589212,1.0,SAMPLES=71;SNV=72;INDEL=4;STRATIFIED_FDR=1.0
ZNF668,ENST00000539836,.,.,0.3004657794986056,1.0,SAMPLES=69;SNV=72;INDEL=0;STRATIFIED_FDR=1.0
LIPI,ENST00000344577,.,.,0.3004137349413128,1.0,SAMPLES=106;SNV=110;INDEL=0;STRATIFIED_FDR=1.0
TRIM59,ENST00000309784,.,.,0.3004137349413128,1.0,SAMPLES=35;SNV=32;INDEL=3;STRATIFIED_FDR=1.0
DR1,ENST00000370272,.,.,0.30024029811390307,1.0,SAMPLES=16;SNV=16;INDEL=1;STRATIFIED_FDR=1.0
FBXO42,ENST00000375592,.,.,0.30015360566673255,1.0,SAMPLES=64;SNV=65;INDEL=4;STRATIFIED_FDR=1.0
ZEB2,ENST00000558170,.,.,0.30014493737372905,1.0,SAMPLES=222;SNV=227;INDEL=6;STRATIFIED_FDR=1.0
TOR1AIP2,ENST00000367612,.,.,0.30014493737372905,1.0,SAMPLES=43;SNV=42;INDEL=2;STRATIFIED_FDR=1.0
TRIM16,ENST00000578237,.,.,0.30004959756790917,1.0,SAMPLES=45;SNV=45;INDEL=2;STRATIFIED_FDR=1.0
PIP5K1C,ENST00000335312,.,.,0.3000149337361515,1.0,SAMPLES=80;SNV=80;INDEL=2;STRATIFIED_FDR=1.0
MPPED1,ENST00000417669,.,.,0.2999109588382457,1.0,SAMPLES=52;SNV=53;INDEL=0;STRATIFIED_FDR=1.0
ALDH1B1,ENST00000377698,.,.,0.29983299399741814,1.0,SAMPLES=58;SNV=59;INDEL=1;STRATIFIED_FDR=1.0
SND1,ENST00000354725,.,.,0.29971174316909754,1.0,SAMPLES=73;SNV=73;INDEL=2;STRATIFIED_FDR=1.0
SOCS4,ENST00000395472,.,.,0.29970308369086773,1.0,SAMPLES=26;SNV=25;INDEL=2;STRATIFIED_FDR=1.0
PFKP,ENST00000381125,.,.,0.2996597888894738,1.0,SAMPLES=67;SNV=70;INDEL=0;STRATIFIED_FDR=1.0
SPNS1,ENST00000311008,.,.,0.2996597888894738,1.0,SAMPLES=57;SNV=57;INDEL=0;STRATIFIED_FDR=1.0
GEM,ENST00000297596,.,.,0.2996424721773399,1.0,SAMPLES=41;SNV=40;INDEL=1;STRATIFIED_FDR=1.0
SMIM12,ENST00000521580,.,.,0.29959918341758285,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
AGAP2-AS1,ENST00000542466,.,.,0.29959918341758285,1.0,SAMPLES=22;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
SRPX,ENST00000378533,.,.,0.29947799784024703,1.0,SAMPLES=46;SNV=48;INDEL=0;STRATIFIED_FDR=1.0
BAZ1A,ENST00000360310,.,.,0.29929628285498067,1.0,SAMPLES=92;SNV=92;INDEL=3;STRATIFIED_FDR=1.0
PITHD1,ENST00000246151,.,.,0.29929628285498067,1.0,SAMPLES=13;SNV=13;INDEL=0;STRATIFIED_FDR=1.0
KIAA0319,ENST00000378214,.,.,0.2992443782497873,1.0,SAMPLES=151;SNV=158;INDEL=1;STRATIFIED_FDR=1.0
IL18RAP,ENST00000264260,.,.,0.2992011291503059,1.0,SAMPLES=96;SNV=106;INDEL=2;STRATIFIED_FDR=1.0
GSTT1,ENST00000248935,.,.,0.29916653297145723,1.0,SAMPLES=19;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
NDEL1,ENST00000334527,.,.,0.2991405876457953,1.0,SAMPLES=22;SNV=22;INDEL=0;STRATIFIED_FDR=1.0
NHLH2,ENST00000369506,.,.,0.2991232916230964,1.0,SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
KCNN3,ENST00000271915,.,.,0.2991059962891938,1.0,SAMPLES=96;SNV=97;INDEL=2;STRATIFIED_FDR=1.0
DYSF,ENST00000410020,.,.,0.29906276096756174,1.0,SAMPLES=342;SNV=374;INDEL=4;STRATIFIED_FDR=1.0
PPA2,ENST00000341695,.,.,0.29900223874743165,1.0,SAMPLES=23;SNV=22;INDEL=2;STRATIFIED_FDR=1.0
PYDC1,ENST00000302964,.,.,0.29893308082190584,1.0,SAMPLES=15;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
CCL2,ENST00000225831,.,.,0.2989157930611447,1.0,SAMPLES=16;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
GALNT9,ENST00000328957,.,.,0.2989071494388196,1.0,SAMPLES=54;SNV=57;INDEL=0;STRATIFIED_FDR=1.0
PPP2R3C,ENST00000261475,.,.,0.2988812196039833,1.0,SAMPLES=23;SNV=24;INDEL=1;STRATIFIED_FDR=1.0
PHGR1,ENST00000448599,.,.,0.2988812196039833,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
ATP2B4,ENST00000357681,.,.,0.2988552913172124,1.0,SAMPLES=118;SNV=117;INDEL=3;STRATIFIED_FDR=1.0
RPLP0,ENST00000551150,.,.,0.29868247562009775,1.0,SAMPLES=40;SNV=38;INDEL=3;STRATIFIED_FDR=1.0
C12orf4,ENST00000261250,.,.,0.29867383664012076,1.0,SAMPLES=40;SNV=42;INDEL=0;STRATIFIED_FDR=1.0
FCHSD1,ENST00000435817,.,.,0.29855290896085235,1.0,SAMPLES=35;SNV=36;INDEL=0;STRATIFIED_FDR=1.0
RNPEPL1,ENST00000270357,.,.,0.2984320149440726,1.0,SAMPLES=32;SNV=33;INDEL=0;STRATIFIED_FDR=1.0
ZNF607,ENST00000355202,.,.,0.298397479976705,1.0,SAMPLES=81;SNV=81;INDEL=2;STRATIFIED_FDR=1.0
FAM129B,ENST00000373312,.,.,0.2983284182795087,1.0,SAMPLES=59;SNV=58;INDEL=2;STRATIFIED_FDR=1.0
ASB17,ENST00000284142,.,.,0.2982938915488069,1.0,SAMPLES=48;SNV=49;INDEL=0;STRATIFIED_FDR=1.0
PPAP2B,ENST00000371250,.,.,0.2982766292127392,1.0,SAMPLES=33;SNV=33;INDEL=1;STRATIFIED_FDR=1.0
SLC26A11,ENST00000361193,.,.,0.2982766292127392,1.0,SAMPLES=67;SNV=72;INDEL=1;STRATIFIED_FDR=1.0
RABEPK,ENST00000373538,.,.,0.29824210659889727,1.0,SAMPLES=33;SNV=36;INDEL=1;STRATIFIED_FDR=1.0
ZNF33A,ENST00000374618,.,.,0.29808678878765615,1.0,SAMPLES=97;SNV=99;INDEL=3;STRATIFIED_FDR=1.0
FAM9C,ENST00000333995,.,.,0.2980264024144755,1.0,SAMPLES=18;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
HMCES,ENST00000383463,.,.,0.2977245964305316,1.0,SAMPLES=30;SNV=34;INDEL=2;STRATIFIED_FDR=1.0
FAM109B,ENST00000321753,.,.,0.2976211683562387,1.0,SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
GPN1,ENST00000264718,.,.,0.2975608466859532,1.0,SAMPLES=20;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
AQP10,ENST00000324978,.,.,0.2974402284748413,1.0,SAMPLES=49;SNV=49;INDEL=0;STRATIFIED_FDR=1.0
TGM2,ENST00000361475,.,.,0.2973713188204944,1.0,SAMPLES=69;SNV=72;INDEL=0;STRATIFIED_FDR=1.0
GAL3ST4,ENST00000360039,.,.,0.2973713188204944,1.0,SAMPLES=54;SNV=51;INDEL=3;STRATIFIED_FDR=1.0
TINF2,ENST00000267415,.,.,0.2973110318408666,1.0,SAMPLES=31;SNV=30;INDEL=2;STRATIFIED_FDR=1.0
OPA1,ENST00000361908,.,.,0.2973024200983314,1.0,SAMPLES=84;SNV=91;INDEL=3;STRATIFIED_FDR=1.0
DAO,ENST00000228476,.,.,0.2972851971255379,1.0,SAMPLES=64;SNV=67;INDEL=0;STRATIFIED_FDR=1.0
ABHD16A,ENST00000395952,.,.,0.29723353230488425,1.0,SAMPLES=39;SNV=45;INDEL=1;STRATIFIED_FDR=1.0
C1orf222,ENST00000434971,.,.,0.29718187362968324,1.0,SAMPLES=14;SNV=14;INDEL=0;STRATIFIED_FDR=1.0
GPER1,ENST00000397092,.,.,0.29712161294050116,1.0,SAMPLES=45;SNV=48;INDEL=0;STRATIFIED_FDR=1.0
TG,ENST00000220616,.,.,0.2971043971364078,1.0,SAMPLES=411;SNV=434;INDEL=20;STRATIFIED_FDR=1.0
DBX2,ENST00000332700,.,.,0.2970871820147366,1.0,SAMPLES=50;SNV=51;INDEL=0;STRATIFIED_FDR=1.0
KCNB1,ENST00000371741,.,.,0.2970183283511912,1.0,SAMPLES=134;SNV=137;INDEL=1;STRATIFIED_FDR=1.0
RAD9B,ENST00000392672,.,.,0.2969666952663141,1.0,SAMPLES=26;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
ZBTB26,ENST00000373656,.,.,0.2969064644248192,1.0,SAMPLES=30;SNV=30;INDEL=0;STRATIFIED_FDR=1.0
FAM179A,ENST00000379558,.,.,0.2968806537639221,1.0,SAMPLES=132;SNV=137;INDEL=2;STRATIFIED_FDR=1.0
ST8SIA4,ENST00000231461,.,.,0.29687205055115845,1.0,SAMPLES=59;SNV=60;INDEL=1;STRATIFIED_FDR=1.0
SEPHS1,ENST00000327347,.,.,0.29687205055115845,1.0,SAMPLES=30;SNV=31;INDEL=0;STRATIFIED_FDR=1.0
KCNS1,ENST00000306117,.,.,0.2968634475088179,1.0,SAMPLES=37;SNV=37;INDEL=0;STRATIFIED_FDR=1.0
ZNF239,ENST00000306006,.,.,0.29662263148765045,1.0,SAMPLES=54;SNV=54;INDEL=2;STRATIFIED_FDR=1.0
RTBDN,ENST00000322912,.,.,0.29662263148765045,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
GAB2,ENST00000361507,.,.,0.29657104542278623,1.0,SAMPLES=60;SNV=61;INDEL=1;STRATIFIED_FDR=1.0
MYL2,ENST00000228841,.,.,0.296528061715604,1.0,SAMPLES=36;SNV=37;INDEL=1;STRATIFIED_FDR=1.0
RGS7,ENST00000366565,.,.,0.2965108694238514,1.0,SAMPLES=170;SNV=181;INDEL=0;STRATIFIED_FDR=1.0
C3orf84,ENST00000545770,.,.,0.2963475765874913,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
COX17,ENST00000261070,.,.,0.2962960231817245,1.0,SAMPLES=4;SNV=4;INDEL=0;STRATIFIED_FDR=1.0
MIPOL1,ENST00000327441,.,.,0.29627884007298017,1.0,SAMPLES=40;SNV=41;INDEL=0;STRATIFIED_FDR=1.0
FGF16,ENST00000439435,.,.,0.29624447589493536,1.0,SAMPLES=22;SNV=22;INDEL=0;STRATIFIED_FDR=1.0
SHC4,ENST00000332408,.,.,0.2960984584657753,1.0,SAMPLES=55;SNV=56;INDEL=0;STRATIFIED_FDR=1.0
ZNF709,ENST00000397732,.,.,0.2959782456699853,1.0,SAMPLES=59;SNV=64;INDEL=1;STRATIFIED_FDR=1.0
CCR6,ENST00000341935,.,.,0.2959782456699853,1.0,SAMPLES=49;SNV=49;INDEL=0;STRATIFIED_FDR=1.0
ZNF264,ENST00000263095,.,.,0.29582373523877387,1.0,SAMPLES=52;SNV=50;INDEL=4;STRATIFIED_FDR=1.0
XXYLT1,ENST00000310380,.,.,0.2957808254283524,1.0,SAMPLES=42;SNV=41;INDEL=1;STRATIFIED_FDR=1.0
ELOVL6,ENST00000394607,.,.,0.29573791985715114,1.0,SAMPLES=20;SNV=19;INDEL=1;STRATIFIED_FDR=1.0
RPL36,ENST00000577222,.,.,0.29566927975871654,1.0,SAMPLES=5;SNV=5;INDEL=0;STRATIFIED_FDR=1.0
PIWIL3,ENST00000332271,.,.,0.2956263852055687,1.0,SAMPLES=87;SNV=85;INDEL=2;STRATIFIED_FDR=1.0
NPIPA5,ENST00000360151,.,.,0.295583494888627,1.0,SAMPLES=11;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
LEAP2,ENST00000296877,.,.,0.2955749173335099,1.0,SAMPLES=4;SNV=4;INDEL=0;STRATIFIED_FDR=1.0
C15orf39,ENST00000360639,.,.,0.2955320320989113,1.0,SAMPLES=79;SNV=79;INDEL=2;STRATIFIED_FDR=1.0
FGF22,ENST00000215530,.,.,0.2955320320989113,1.0,SAMPLES=10;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
STK17A,ENST00000319357,.,.,0.29550630299070135,1.0,SAMPLES=21;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
MMP15,ENST00000219271,.,.,0.2954119759661934,1.0,SAMPLES=56;SNV=57;INDEL=1;STRATIFIED_FDR=1.0
PSMD6,ENST00000295901,.,.,0.295394827799015,1.0,SAMPLES=18;SNV=17;INDEL=1;STRATIFIED_FDR=1.0
NUDCD1,ENST00000239690,.,.,0.29538625396933066,1.0,SAMPLES=31;SNV=31;INDEL=1;STRATIFIED_FDR=1.0
GLG1,ENST00000205061,.,.,0.2953262419004729,1.0,SAMPLES=97;SNV=97;INDEL=4;STRATIFIED_FDR=1.0
MSMO1,ENST00000261507,.,.,0.29520624263495365,1.0,SAMPLES=12;SNV=13;INDEL=0;STRATIFIED_FDR=1.0
EIF3C,ENST00000331666,.,.,0.2951805328198305,1.0,SAMPLES=8;SNV=7;INDEL=1;STRATIFIED_FDR=1.0
NXF5,ENST00000537026,.,.,0.29512911775512257,1.0,SAMPLES=70;SNV=71;INDEL=1;STRATIFIED_FDR=1.0
KCNMB3,ENST00000349697,.,.,0.29512054916942243,1.0,SAMPLES=27;SNV=26;INDEL=1;STRATIFIED_FDR=1.0
PODN,ENST00000312553,.,.,0.2951119807527762,1.0,SAMPLES=89;SNV=92;INDEL=0;STRATIFIED_FDR=1.0
FAM166A,ENST00000344774,.,.,0.2951119807527762,1.0,SAMPLES=40;SNV=41;INDEL=1;STRATIFIED_FDR=1.0
GALK2,ENST00000560031,.,.,0.2950948444266193,1.0,SAMPLES=34;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
BIRC6,ENST00000421745,.,.,0.2949577781537748,1.0,SAMPLES=364;SNV=404;INDEL=9;STRATIFIED_FDR=1.0
TBC1D17,ENST00000221543,.,.,0.2949235183437224,1.0,SAMPLES=39;SNV=43;INDEL=1;STRATIFIED_FDR=1.0
CTD-3214H19.16,ENST00000597959,.,.,0.2948806973813719,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
GLP1R,ENST00000373256,.,.,0.29487213369553056,1.0,SAMPLES=54;SNV=57;INDEL=0;STRATIFIED_FDR=1.0
MMACHC,ENST00000401061,.,.,0.2948036302872251,1.0,SAMPLES=16;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
HDAC5,ENST00000225983,.,.,0.2947865061233564,1.0,SAMPLES=77;SNV=81;INDEL=0;STRATIFIED_FDR=1.0
TMEM161B,ENST00000296595,.,.,0.29472657686648085,1.0,SAMPLES=38;SNV=38;INDEL=0;STRATIFIED_FDR=1.0
FZD10,ENST00000229030,.,.,0.29472657686648085,1.0,SAMPLES=106;SNV=107;INDEL=0;STRATIFIED_FDR=1.0
AGBL1,ENST00000441037,.,.,0.294709455740487,1.0,SAMPLES=179;SNV=188;INDEL=1;STRATIFIED_FDR=1.0
MECR,ENST00000263702,.,.,0.29469233528943023,1.0,SAMPLES=33;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
RPL18A,ENST00000222247,.,.,0.29465809641191454,1.0,SAMPLES=20;SNV=19;INDEL=1;STRATIFIED_FDR=1.0
PCDHAC1,ENST00000253807,.,.,0.29462386023350823,1.0,SAMPLES=163;SNV=171;INDEL=0;STRATIFIED_FDR=1.0
MFSD6L,ENST00000329805,.,.,0.2945725110257982,1.0,SAMPLES=50;SNV=50;INDEL=0;STRATIFIED_FDR=1.0
ACBD3,ENST00000366812,.,.,0.29452116788869126,1.0,SAMPLES=37;SNV=39;INDEL=0;STRATIFIED_FDR=1.0
C10orf54,ENST00000394957,.,.,0.29446127523271953,1.0,SAMPLES=37;SNV=37;INDEL=1;STRATIFIED_FDR=1.0
TPPP2,ENST00000321760,.,.,0.2944184998205462,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
PRPSAP1,ENST00000446526,.,.,0.2943329616334929,1.0,SAMPLES=37;SNV=35;INDEL=2;STRATIFIED_FDR=1.0
CA14,ENST00000369111,.,.,0.29432440874132765,1.0,SAMPLES=40;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
CST2,ENST00000304725,.,.,0.29417903533970924,1.0,SAMPLES=25;SNV=25;INDEL=0;STRATIFIED_FDR=1.0
TNFSF14,ENST00000599359,.,.,0.29410209264642784,1.0,SAMPLES=41;SNV=42;INDEL=0;STRATIFIED_FDR=1.0
CHRND,ENST00000258385,.,.,0.2939738851092392,1.0,SAMPLES=72;SNV=73;INDEL=1;STRATIFIED_FDR=1.0
TSPAN5,ENST00000305798,.,.,0.29394824814293447,1.0,SAMPLES=18;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
SLC5A4,ENST00000266086,.,.,0.29393115767279465,1.0,SAMPLES=88;SNV=91;INDEL=0;STRATIFIED_FDR=1.0
SDE2,ENST00000272091,.,.,0.29387134632306994,1.0,SAMPLES=40;SNV=40;INDEL=0;STRATIFIED_FDR=1.0
IL11,ENST00000264563,.,.,0.29386280251692776,1.0,SAMPLES=16;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
FAM19A2,ENST00000416284,.,.,0.2937517483297369,1.0,SAMPLES=43;SNV=43;INDEL=1;STRATIFIED_FDR=1.0
CREB3,ENST00000353704,.,.,0.29371758352299293,1.0,SAMPLES=33;SNV=31;INDEL=3;STRATIFIED_FDR=1.0
LIPT1,ENST00000393477,.,.,0.2936663413517029,1.0,SAMPLES=15;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
BTBD7,ENST00000334746,.,.,0.2936578015775994,1.0,SAMPLES=100;SNV=104;INDEL=1;STRATIFIED_FDR=1.0
DDX28,ENST00000332395,.,.,0.29359802786023836,1.0,SAMPLES=25;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
STRIP2,ENST00000249344,.,.,0.2935724130710222,1.0,SAMPLES=78;SNV=82;INDEL=0;STRATIFIED_FDR=1.0
SEC22A,ENST00000309934,.,.,0.29351265110406516,1.0,SAMPLES=32;SNV=31;INDEL=3;STRATIFIED_FDR=1.0
ZNF709,ENST00000428311,.,.,0.29345289735964253,1.0,SAMPLES=59;SNV=64;INDEL=1;STRATIFIED_FDR=1.0
NXPE3,ENST00000422132,.,.,0.29341022114657783,1.0,SAMPLES=61;SNV=62;INDEL=0;STRATIFIED_FDR=1.0
RAB34,ENST00000447716,.,.,0.2933590152258413,1.0,SAMPLES=31;SNV=31;INDEL=0;STRATIFIED_FDR=1.0
C17orf66,ENST00000311880,.,.,0.2933590152258413,1.0,SAMPLES=60;SNV=61;INDEL=0;STRATIFIED_FDR=1.0
C14orf28,ENST00000325192,.,.,0.293333414529352,1.0,SAMPLES=26;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
PPP1R42,ENST00000324682,.,.,0.293333414529352,1.0,SAMPLES=26;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
GUK1,ENST00000366728,.,.,0.2932566214932642,1.0,SAMPLES=22;SNV=21;INDEL=1;STRATIFIED_FDR=1.0
TNFRSF11B,ENST00000297350,.,.,0.2931371926426462,1.0,SAMPLES=55;SNV=57;INDEL=0;STRATIFIED_FDR=1.0
OFD1,ENST00000340096,.,.,0.29300926959429724,1.0,SAMPLES=72;SNV=74;INDEL=0;STRATIFIED_FDR=1.0
C7orf50,ENST00000397098,.,.,0.2928984334233188,1.0,SAMPLES=16;SNV=17;INDEL=0;STRATIFIED_FDR=1.0
SPRR2F,ENST00000468739,.,.,0.2928387641223952,1.0,SAMPLES=9;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
BRSK1,ENST00000309383,.,.,0.2928302406057489,1.0,SAMPLES=93;SNV=97;INDEL=0;STRATIFIED_FDR=1.0
AC026703.1,ENST00000326958,.,.,0.2926598053929565,1.0,SAMPLES=24;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
IRF7,ENST00000397566,.,.,0.2925149880325264,1.0,SAMPLES=34;SNV=34;INDEL=1;STRATIFIED_FDR=1.0
SOX14,ENST00000306087,.,.,0.2924979538703426,1.0,SAMPLES=42;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
OR52N4,ENST00000317254,.,.,0.2924724038797342,1.0,SAMPLES=68;SNV=70;INDEL=1;STRATIFIED_FDR=1.0
SGPP2,ENST00000321276,.,.,0.2924042779191791,1.0,SAMPLES=29;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
KCNJ9,ENST00000368088,.,.,0.29235319046095026,1.0,SAMPLES=36;SNV=37;INDEL=0;STRATIFIED_FDR=1.0
KRT78,ENST00000304620,.,.,0.29234467646881307,1.0,SAMPLES=80;SNV=82;INDEL=1;STRATIFIED_FDR=1.0
ATP11A,ENST00000487903,.,.,0.2923276489852523,1.0,SAMPLES=116;SNV=119;INDEL=0;STRATIFIED_FDR=1.0
PPAT,ENST00000264220,.,.,0.2923106221692659,1.0,SAMPLES=38;SNV=36;INDEL=2;STRATIFIED_FDR=1.0
MFSD12,ENST00000398558,.,.,0.2922935960208013,1.0,SAMPLES=39;SNV=38;INDEL=2;STRATIFIED_FDR=1.0
MCHR1,ENST00000249016,.,.,0.2922595457262288,1.0,SAMPLES=52;SNV=52;INDEL=1;STRATIFIED_FDR=1.0
TAF9,ENST00000380822,.,.,0.2922169866118919,1.0,SAMPLES=7;SNV=7;INDEL=0;STRATIFIED_FDR=1.0
GSG1,ENST00000432710,.,.,0.2921744316677686,1.0,SAMPLES=33;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
C17orf85,ENST00000389005,.,.,0.2920638083237839,1.0,SAMPLES=26;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
RUFY3,ENST00000381006,.,.,0.2920382838608921,1.0,SAMPLES=64;SNV=67;INDEL=1;STRATIFIED_FDR=1.0
RFX8,ENST00000428343,.,.,0.2919362010079806,1.0,SAMPLES=15;SNV=14;INDEL=1;STRATIFIED_FDR=1.0
NETO1,ENST00000327305,.,.,0.29190217872187607,1.0,SAMPLES=151;SNV=155;INDEL=0;STRATIFIED_FDR=1.0
POLA2,ENST00000265465,.,.,0.29177461888135714,1.0,SAMPLES=51;SNV=55;INDEL=1;STRATIFIED_FDR=1.0
NXF1,ENST00000532297,.,.,0.29175761373307574,1.0,SAMPLES=72;SNV=73;INDEL=2;STRATIFIED_FDR=1.0
HDHD2,ENST00000300605,.,.,0.2916981009571136,1.0,SAMPLES=15;SNV=14;INDEL=1;STRATIFIED_FDR=1.0
ARAP3,ENST00000239440,.,.,0.29164709649638026,1.0,SAMPLES=123;SNV=126;INDEL=2;STRATIFIED_FDR=1.0
DEFB110,ENST00000393660,.,.,0.29161309685007136,1.0,SAMPLES=16;SNV=17;INDEL=0;STRATIFIED_FDR=1.0
SLC20A1,ENST00000272542,.,.,0.2915621023708367,1.0,SAMPLES=45;SNV=46;INDEL=1;STRATIFIED_FDR=1.0
C11orf57,ENST00000393047,.,.,0.2913921640051126,1.0,SAMPLES=23;SNV=21;INDEL=2;STRATIFIED_FDR=1.0
HAMP,ENST00000598398,.,.,0.2913072197519219,1.0,SAMPLES=8;SNV=7;INDEL=1;STRATIFIED_FDR=1.0
